T	t	T	T	T	T	T	T	T	T	ALLCAPS	NODIGIT	1	NOPUNCT	T	X	X	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
1	1	1	1	1	1	1	1	1	1	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	DIFFERENTFONT	LOWERFONT	false	false	SUBSCRIPT	false	<other>	<other>
T	t	T	T	T	T	T	T	T	T	ALLCAPS	NODIGIT	1	NOPUNCT	T	X	X	DIFFERENTFONT	HIGHERFONT	false	false	BASELINE	false	<other>	<other>
=	=	=	=	=	=	=	=	=	=	ALLCAPS	NODIGIT	1	NOPUNCT	=	=	=	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
const	const	c	co	con	cons	t	st	nst	onst	NOCAPS	NODIGIT	0	NOPUNCT	const	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
law	law	l	la	law	law	w	aw	law	law	NOCAPS	NODIGIT	0	NOPUNCT	law	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
It	it	I	It	It	It	t	It	It	It	INITCAP	NODIGIT	0	NOPUNCT	It	Xx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
has	has	h	ha	has	has	s	as	has	has	NOCAPS	NODIGIT	0	NOPUNCT	has	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
been	been	b	be	bee	been	n	en	een	been	NOCAPS	NODIGIT	0	NOPUNCT	been	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
proposed	proposed	p	pr	pro	prop	d	ed	sed	osed	NOCAPS	NODIGIT	0	NOPUNCT	proposed	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
that	that	t	th	tha	that	t	at	hat	that	NOCAPS	NODIGIT	0	NOPUNCT	that	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
the	the	t	th	the	the	e	he	the	the	NOCAPS	NODIGIT	0	NOPUNCT	the	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
on	on	o	on	on	on	n	on	on	on	NOCAPS	NODIGIT	0	NOPUNCT	on	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
site	site	s	si	sit	site	e	te	ite	site	NOCAPS	NODIGIT	0	NOPUNCT	site	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
electron	electron	e	el	ele	elec	n	on	ron	tron	NOCAPS	NODIGIT	0	NOPUNCT	electron	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
correlation	correlation	c	co	cor	corr	n	on	ion	tion	NOCAPS	NODIGIT	0	NOPUNCT	correlation	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
induces	induces	i	in	ind	indu	s	es	ces	uces	NOCAPS	NODIGIT	0	NOPUNCT	induces	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
various	various	v	va	var	vari	s	us	ous	ious	NOCAPS	NODIGIT	0	NOPUNCT	various	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
types	types	t	ty	typ	type	s	es	pes	ypes	NOCAPS	NODIGIT	0	NOPUNCT	types	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
of	of	o	of	of	of	f	of	of	of	NOCAPS	NODIGIT	0	NOPUNCT	of	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
unconventional	unconventional	u	un	unc	unco	l	al	nal	onal	NOCAPS	NODIGIT	0	NOPUNCT	unconventional	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
superconductivity	superconductivity	s	su	sup	supe	y	ty	ity	vity	NOCAPS	NODIGIT	0	NOPUNCT	superconductivity	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
through	through	t	th	thr	thro	h	gh	ugh	ough	NOCAPS	NODIGIT	0	NOPUNCT	through	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
the	the	t	th	the	the	e	he	the	the	NOCAPS	NODIGIT	0	NOPUNCT	the	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
momen	momen	m	mo	mom	mome	n	en	men	omen	NOCAPS	NODIGIT	0	NOPUNCT	momen	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
tum	tum	t	tu	tum	tum	m	um	tum	tum	NOCAPS	NODIGIT	0	NOPUNCT	tum	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
dependence	dependence	d	de	dep	depe	e	ce	nce	ence	NOCAPS	NODIGIT	0	NOPUNCT	dependence	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
of	of	o	of	of	of	f	of	of	of	NOCAPS	NODIGIT	0	NOPUNCT	of	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
quasi	quasi	q	qu	qua	quas	i	si	asi	uasi	NOCAPS	NODIGIT	0	NOPUNCT	quasi	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
particle	particle	p	pa	par	part	e	le	cle	icle	NOCAPS	NODIGIT	0	NOPUNCT	particle	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
interaction	interaction	i	in	int	inte	n	on	ion	tion	NOCAPS	NODIGIT	0	NOPUNCT	interaction	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
which	which	w	wh	whi	whic	h	ch	ich	hich	NOCAPS	NODIGIT	0	NOPUNCT	which	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
orig	orig	o	or	ori	orig	g	ig	rig	orig	NOCAPS	NODIGIT	0	NOPUNCT	orig	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
inates	inates	i	in	ina	inat	s	es	tes	ates	NOCAPS	NODIGIT	0	NOPUNCT	inates	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
from	from	f	fr	fro	from	m	om	rom	from	NOCAPS	NODIGIT	0	NOPUNCT	from	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
the	the	t	th	the	the	e	he	the	the	NOCAPS	NODIGIT	0	NOPUNCT	the	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
many	many	m	ma	man	many	y	ny	any	many	NOCAPS	NODIGIT	0	NOPUNCT	many	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
body	body	b	bo	bod	body	y	dy	ody	body	NOCAPS	NODIGIT	0	NOPUNCT	body	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
effect	effect	e	ef	eff	effe	t	ct	ect	fect	NOCAPS	NODIGIT	0	NOPUNCT	effect	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
Interestingly	interestingly	I	In	Int	Inte	y	ly	gly	ngly	INITCAP	NODIGIT	0	NOPUNCT	Interestingly	Xxxx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
this	this	t	th	thi	this	s	is	his	this	NOCAPS	NODIGIT	0	NOPUNCT	this	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
scenario	scenario	s	sc	sce	scen	o	io	rio	ario	NOCAPS	NODIGIT	0	NOPUNCT	scenario	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
can	can	c	ca	can	can	n	an	can	can	NOCAPS	NODIGIT	0	NOPUNCT	can	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
predict	predict	p	pr	pre	pred	t	ct	ict	dict	NOCAPS	NODIGIT	0	NOPUNCT	predict	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
d	d	d	d	d	d	d	d	d	d	NOCAPS	NODIGIT	1	NOPUNCT	d	x	x	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
wave	wave	w	wa	wav	wave	e	ve	ave	wave	NOCAPS	NODIGIT	0	NOPUNCT	wave	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
and	and	a	an	and	and	d	nd	and	and	NOCAPS	NODIGIT	0	NOPUNCT	and	xxx	x	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
p	p	p	p	p	p	p	p	p	p	NOCAPS	NODIGIT	1	NOPUNCT	p	x	x	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
wave	wave	w	wa	wav	wave	e	ve	ave	wave	NOCAPS	NODIGIT	0	NOPUNCT	wave	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
superconductiv	superconductiv	s	su	sup	supe	v	iv	tiv	ctiv	NOCAPS	NODIGIT	0	NOPUNCT	superconductiv	xxxx	x	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
ity	ity	i	it	ity	ity	y	ty	ity	ity	NOCAPS	NODIGIT	0	NOPUNCT	ity	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
near	near	n	ne	nea	near	r	ar	ear	near	NOCAPS	NODIGIT	0	NOPUNCT	near	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
half	half	h	ha	hal	half	f	lf	alf	half	NOCAPS	NODIGIT	0	NOPUNCT	half	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
filling	filling	f	fi	fil	fill	g	ng	ing	ling	NOCAPS	NODIGIT	0	NOPUNCT	filling	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
and	and	a	an	and	and	d	nd	and	and	NOCAPS	NODIGIT	0	NOPUNCT	and	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
away	away	a	aw	awa	away	y	ay	way	away	NOCAPS	NODIGIT	0	NOPUNCT	away	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
from	from	f	fr	fro	from	m	om	rom	from	NOCAPS	NODIGIT	0	NOPUNCT	from	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
half	half	h	ha	hal	half	f	lf	alf	half	NOCAPS	NODIGIT	0	NOPUNCT	half	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
filling	filling	f	fi	fil	fill	g	ng	ing	ling	NOCAPS	NODIGIT	0	NOPUNCT	filling	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
respectively	respectively	r	re	res	resp	y	ly	ely	vely	NOCAPS	NODIGIT	0	NOPUNCT	respectively	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
without	without	w	wi	wit	with	t	ut	out	hout	NOCAPS	NODIGIT	0	NOPUNCT	without	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
involving	involving	i	in	inv	invo	g	ng	ing	ving	NOCAPS	NODIGIT	0	NOPUNCT	involving	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
spin	spin	s	sp	spi	spin	n	in	pin	spin	NOCAPS	NODIGIT	0	NOPUNCT	spin	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
fluctuations	fluctuations	f	fl	flu	fluc	s	ns	ons	ions	NOCAPS	NODIGIT	0	NOPUNCT	fluctuations	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
as	as	a	as	as	as	s	as	as	as	NOCAPS	NODIGIT	0	NOPUNCT	as	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
the	the	t	th	the	the	e	he	the	the	NOCAPS	NODIGIT	0	NOPUNCT	the	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
key	key	k	ke	key	key	y	ey	key	key	NOCAPS	NODIGIT	0	NOPUNCT	key	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
mechanism	mechanism	m	me	mec	mech	m	sm	ism	nism	NOCAPS	NODIGIT	0	NOPUNCT	mechanism	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
for	for	f	fo	for	for	r	or	for	for	NOCAPS	NODIGIT	0	NOPUNCT	for	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
pairing	pairing	p	pa	pai	pair	g	ng	ing	ring	NOCAPS	NODIGIT	0	NOPUNCT	pairing	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>

The	the	T	Th	The	The	e	he	The	The	INITCAP	NODIGIT	0	NOPUNCT	The	Xxx	Xx	DIFFERENTFONT	HIGHERFONT	false	false	BASELINE	false	<other>	<other>
pressure	pressure	p	pr	pre	pres	e	re	ure	sure	NOCAPS	NODIGIT	0	NOPUNCT	pressure	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
effect	effect	e	ef	eff	effe	t	ct	ect	fect	NOCAPS	NODIGIT	0	NOPUNCT	effect	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
on	on	o	on	on	on	n	on	on	on	NOCAPS	NODIGIT	0	NOPUNCT	on	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
T	t	T	T	T	T	T	T	T	T	ALLCAPS	NODIGIT	1	NOPUNCT	T	X	X	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	I-<tc>	I-<tc>
c	c	c	c	c	c	c	c	c	c	NOCAPS	NODIGIT	1	NOPUNCT	c	x	x	DIFFERENTFONT	LOWERFONT	false	false	SUBSCRIPT	false	<tc>	<tc>
in	in	i	in	in	in	n	in	in	in	NOCAPS	NODIGIT	0	NOPUNCT	in	xx	x	DIFFERENTFONT	HIGHERFONT	false	false	BASELINE	false	<other>	<other>
Hg	hg	H	Hg	Hg	Hg	g	Hg	Hg	Hg	INITCAP	NODIGIT	0	NOPUNCT	Hg	Xx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	true	I-<material>	I-<material>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	true	<material>	<material>
2212	2212	2	22	221	2212	2	12	212	2212	NOCAPS	ALLDIGIT	0	NOPUNCT	XXXX	dddd	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	true	<material>	<material>
is	is	i	is	is	is	s	is	is	is	NOCAPS	NODIGIT	0	NOPUNCT	is	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
huge	huge	h	hu	hug	huge	e	ge	uge	huge	NOCAPS	NODIGIT	0	NOPUNCT	huge	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
over	over	o	ov	ove	over	r	er	ver	over	NOCAPS	NODIGIT	0	NOPUNCT	over	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
+	+	+	+	+	+	+	+	+	+	ALLCAPS	NODIGIT	1	NOPUNCT	+	+	+	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
50	50	5	50	50	50	0	50	50	50	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
K	k	K	K	K	K	K	K	K	K	ALLCAPS	NODIGIT	1	NOPUNCT	K	X	X	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
under	under	u	un	und	unde	r	er	der	nder	NOCAPS	NODIGIT	0	NOPUNCT	under	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
20	20	2	20	20	20	0	20	20	20	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	I-<pressure>	<other>
GPa	gpa	G	GP	GPa	GPa	a	Pa	GPa	GPa	INITCAP	NODIGIT	0	NOPUNCT	GPa	XXx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<pressure>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
The	the	T	Th	The	The	e	he	The	The	INITCAP	NODIGIT	0	NOPUNCT	The	Xxx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
corresponding	corresponding	c	co	cor	corr	g	ng	ing	ding	NOCAPS	NODIGIT	0	NOPUNCT	corresponding	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
rate	rate	r	ra	rat	rate	e	te	ate	rate	NOCAPS	NODIGIT	0	NOPUNCT	rate	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
is	is	i	is	is	is	s	is	is	is	NOCAPS	NODIGIT	0	NOPUNCT	is	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
always	always	a	al	alw	alwa	s	ys	ays	ways	NOCAPS	NODIGIT	0	NOPUNCT	always	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
positive	positive	p	po	pos	posi	e	ve	ive	tive	NOCAPS	NODIGIT	0	NOPUNCT	positive	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
independently	independently	i	in	ind	inde	y	ly	tly	ntly	NOCAPS	NODIGIT	0	NOPUNCT	independently	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
of	of	o	of	of	of	f	of	of	of	NOCAPS	NODIGIT	0	NOPUNCT	of	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
the	the	t	th	the	the	e	he	the	the	NOCAPS	NODIGIT	0	NOPUNCT	the	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
doping	doping	d	do	dop	dopi	g	ng	ing	ping	NOCAPS	NODIGIT	0	NOPUNCT	doping	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
state	state	s	st	sta	stat	e	te	ate	tate	NOCAPS	NODIGIT	0	NOPUNCT	state	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
Below	below	B	Be	Bel	Belo	w	ow	low	elow	INITCAP	NODIGIT	0	NOPUNCT	Below	Xxxx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
10	10	1	10	10	10	0	10	10	10	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
GPa	gpa	G	GP	GPa	GPa	a	Pa	GPa	GPa	INITCAP	NODIGIT	0	NOPUNCT	GPa	XXx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
,	,	,	,	,	,	,	,	,	,	ALLCAPS	NODIGIT	1	COMMA	,	,	,	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
it	it	i	it	it	it	t	it	it	it	NOCAPS	NODIGIT	0	NOPUNCT	it	xx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
decreases	decreases	d	de	dec	decr	s	es	ses	ases	NOCAPS	NODIGIT	0	NOPUNCT	decreases	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
from	from	f	fr	fro	from	m	om	rom	from	NOCAPS	NODIGIT	0	NOPUNCT	from	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
4	4	4	4	4	4	4	4	4	4	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
.	.	.	.	.	.	.	.	.	.	ALLCAPS	NODIGIT	1	DOT	.	.	.	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
5	5	5	5	5	5	5	5	5	5	NOCAPS	ALLDIGIT	1	NOPUNCT	X	d	d	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
K	k	K	K	K	K	K	K	K	K	ALLCAPS	NODIGIT	1	NOPUNCT	K	X	X	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
/	/	/	/	/	/	/	/	/	/	ALLCAPS	NODIGIT	1	NOPUNCT	/	/	/	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
GPa	gpa	G	GP	GPa	GPa	a	Pa	GPa	GPa	INITCAP	NODIGIT	0	NOPUNCT	GPa	XXx	Xx	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
for	for	f	fo	for	for	r	or	for	for	NOCAPS	NODIGIT	0	NOPUNCT	for	xxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
underdoped	underdoped	u	un	und	unde	d	ed	ped	oped	NOCAPS	NODIGIT	0	NOPUNCT	underdoped	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
compounds	compounds	c	co	com	comp	s	ds	nds	unds	NOCAPS	NODIGIT	0	NOPUNCT	compounds	xxxx	x	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
(	(	(	(	(	(	(	(	(	(	ALLCAPS	NODIGIT	1	OPENBRACKET	(	(	(	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<other>	<other>
T	t	T	T	T	T	T	T	T	T	ALLCAPS	NODIGIT	1	NOPUNCT	T	X	X	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	I-<tc>	I-<tc>
c	c	c	c	c	c	c	c	c	c	NOCAPS	NODIGIT	1	NOPUNCT	c	x	x	DIFFERENTFONT	LOWERFONT	false	false	SUBSCRIPT	false	<tc>	<tc>
∼	∼	∼	∼	∼	∼	∼	∼	∼	∼	ALLCAPS	NODIGIT	1	NOPUNCT	∼	∼	∼	DIFFERENTFONT	HIGHERFONT	false	false	BASELINE	false	<other>	<other>
30	30	3	30	30	30	0	30	30	30	NOCAPS	ALLDIGIT	0	NOPUNCT	XX	dd	d	DIFFERENTFONT	SAMEFONTSIZE	false	false	BASELINE	false	I-<tcValue>	I-<tcValue>
-	-	-	-	-	-	-	-	-	-	ALLCAPS	NODIGIT	1	HYPHEN	-	-	-	SAMEFONT	SAMEFONTSIZE	false	false	BASELINE	false	<tcValue>	<tcValue>
